f_id,event_id,event_name_id,president,event_detail,event_address,event_date_end,event_time_end,event_date_start,event_time_start
4557,14187,9,<blank>,<blank>,เมรุ 1 วัดพระศรีมหาธาตุ ตำบลอนุสาวรีย์ จังหวัดกรุงเทพมหานคร,0000-00-00,<blank>,2016-09-27,17:00
4558,14188,1,<blank>,<blank>,ศาลา 8 วัดพระศรีมหาธาตุ ตำบลอนุสาวรีย์ จังหวัดกรุงเทพมหานคร,2016-09-21,<blank>,2016-09-18,<blank>
4558,14189,3,<blank>,<blank>,เมรุ 2 วัดพระศรีมหาธาตุ ตำบลอนุสาวรีย์ จังหวัดกรุงเทพมหานคร,0000-00-00,<blank>,2016-09-22,17:00
4559,14190,1,<blank>,<blank>,ศาลา 10 วัดพระศรีมหาธาตุ ตำบลอนุสาวรีย์ จังหวัดกรุงเทพมหานคร,2016-09-21,<blank>,2016-09-15,<blank>
4559,14191,9,<blank>,<blank>,เมรุ 1 วัดพระศรีมหาธาตุ ตำบลอนุสาวรีย์ จังหวัดกรุงเทพมหานคร,0000-00-00,<blank>,2016-09-22,16:00
4560,14192,1,<blank>,<blank>,ศาลา 12 วัดพระศรีมหาธาตุ ตำบลอนุสาวรีย์ จังหวัดกรุงเทพมหานคร,2016-09-25,<blank>,2016-09-21,<blank>
4560,14193,9,<blank>,<blank>,เมรุ2 วัดพระศรีมหาธาตุ ตำบลอนุสาวรีย์ จังหวัดกรุงเทพมหานคร,0000-00-00,<blank>,2016-09-26,17:00
4561,14194,1,<blank>,<blank>,ศาลา 14 วัดพระศรีมหาธาตุ ตำบลอนุสาวรีย์ จังหวัดกรุงเทพมหานคร,2016-09-24,<blank>,2016-09-21,<blank>
4561,14195,9,<blank>,<blank>,เมรุ 1 วัดพระศรีมหาธาตุ ตำบลอนุสาวรีย์ จังหวัดกรุงเทพมหานคร,0000-00-00,<blank>,2016-09-25,14:00
4890,14813,9,<blank>,<blank>,วัดธาตุทอง ตำบลพระโขนง จังหวัดกรุงเทพมหานคร   ,0000-00-00,<blank>,2017-01-07,17:00
4891,14814,1,<blank>,<blank>,ศาลา 3 วัดธาตุทอง ตำบลพระโขนง จังหวัดกรุงเทพมหานคร   ,2017-01-06,<blank>,2017-01-02,<blank>
4891,14815,19,<blank>,<blank>,วัดธาตุทอง ตำบลพระโขนง จังหวัดกรุงเทพมหานคร   ,0000-00-00,<blank>,2017-01-07,12:00
4892,14816,1,<blank>,<blank>,ศาลา 10 วัดธาตุทอง ตำบลพระโขนง จังหวัดกรุงเทพมหานคร   ,2017-01-06,<blank>,2017-01-02,<blank>
4892,14817,9,<blank>,<blank>,วัดธาตุทอง ตำบลพระโขนง จังหวัดกรุงเทพมหานคร   ,0000-00-00,<blank>,2017-01-07,19:00
4893,14819,9,<blank>,<blank>,เมรุหลัง วัดธาตุทอง ตำบลพระโขนง จังหวัดกรุงเทพมหานคร   ,0000-00-00,<blank>,2017-01-08,14:00
4894,14820,1,<blank>,<blank>,ศาลา 12 วัดธาตุทอง ตำบลพระโขนง จังหวัดกรุงเทพมหานคร   ,2017-01-06,<blank>,2017-01-02,<blank>
4894,14821,9,<blank>,<blank>,เมรุหน้า วัดธาตุทอง ตำบลพระโขนง จังหวัดกรุงเทพมหานคร   ,0000-00-00,<blank>,2017-01-07,14:00
4895,14822,1,<blank>,<blank>,ศาลา20 วัดธาตุทอง ตำบลพระโขนง จังหวัดกรุงเทพมหานคร   ,2017-01-07,<blank>,2017-01-02,<blank>
4895,14823,19,<blank>,<blank>,วัดธาตุทอง ตำบลพระโขนง จังหวัดกรุงเทพมหานคร   ,0000-00-00,<blank>,2017-01-08,14:00
4896,14824,1,<blank>,<blank>,ศาลา7 วัดหัวลำโพง ตำบลสี่พระยา จังหวัดกรุงเทพมหานคร   ,2017-01-08,<blank>,2017-01-02,<blank>
4893,14818,1,<blank>,<blank>,ศาลา 11 วัดธาตุทอง ตำบลพระโขนง จังหวัดกรุงเทพมหานคร   ,2017-01-07,<blank>,2017-01-02,<blank>
4566,14200,1,<blank>,<blank>,ณ วัดโสมนัสวิหาร ศาลา 8 ,0000-00-00,<blank>,2016-09-26,18:30
4566,14201,3,<blank>,นายสงคราม  ชื่นภิบาล สามี เจ้าภาพ,ณ วัดโสมนัสวิหาร,0000-00-00,<blank>,2016-09-27,17:00
4567,14202,18,<blank>,<blank>,วัดยาง ต.ตะลุง อ.เมือง จ.ลพบุรี,0000-00-00,<blank>,2016-09-26,19:30
4567,14203,2,<blank>,<blank>,วัดยาง ต.ตะลุง อ.เมือง จ.ลพบุรี,0000-00-00,<blank>,2016-09-27,<blank>
4568,14204,1,<blank>,<blank>,ศาลา 6 วัดธาตุทอง ตำบลพระโขนง จังหวัดกรุงเทพมหานคร   ,2016-09-23,<blank>,2016-09-18,<blank>
4568,14205,4322,<blank>,<blank>,วัดธาตุทอง ตำบลพระโขนง จังหวัดกรุงเทพมหานคร   ,0000-00-00,<blank>,2016-09-24,12:30
4569,14206,1,<blank>,25 ก.ย. ทำพิธีกงเต็ก 10.00 น.,ศาลา 26 วัดธาตุทอง ตำบลพระโขนง จังหวัดกรุงเทพมหานคร   ,2016-09-25,<blank>,2016-09-20,<blank>
4569,14207,5,<blank>,เคลื่อนศพไปยังสุสาน อ.บ้านปิง จ.ชลบุรี,วัดธาตุทอง ตำบลพระโขนง จังหวัดกรุงเทพมหานคร   ,0000-00-00,<blank>,2016-09-26,<blank>
4570,14208,1,<blank>,<blank>,ศาลา 5 วัดหัวลำโพง ตำบลสี่พระยา จังหวัดกรุงเทพมหานคร   ,2016-09-24,<blank>,2016-09-21,<blank>
4570,14209,10,<blank>,<blank>,วัดหัวลำโพง ตำบลสี่พระยา จังหวัดกรุงเทพมหานคร   ,0000-00-00,<blank>,2016-09-25,<blank>
4570,14210,9,<blank>,<blank>,วัดหัวลำโพง ตำบลสี่พระยา จังหวัดกรุงเทพมหานคร,0000-00-00,<blank>,2016-09-26,14:00
4571,14211,1,<blank>,<blank>,ศาลา 2 วัดหัวลำโพง ตำบลสี่พระยา จังหวัดกรุงเทพมหานคร   ,2016-09-23,<blank>,2016-09-20,<blank>
4571,14212,10,<blank>,<blank>,วัดหัวลำโพง ตำบลสี่พระยา จังหวัดกรุงเทพมหานคร,0000-00-00,<blank>,2016-09-24,<blank>
4571,14213,5,<blank>,เคลื่อนศพไปยังสุสาน หัวซัน อ.บ้านบึง จ.ชลบุรี,วัดหัวลำโพง ตำบลสี่พระยา จังหวัดกรุงเทพมหานคร   ,0000-00-00,<blank>,2016-09-25,12:00
4572,14214,1,<blank>,<blank>,ศาลา 5 วัดเครือวัลย์ ตำบลวัดอรุณ จังหวัดกรุงเทพมหานคร,2016-09-24,18:30,2016-09-21,18:30
4572,14215,19,<blank>,<blank>,วัดเครือวัลย์ ตำบลวัดอรุณ จังหวัดกรุงเทพมหานคร   ,0000-00-00,<blank>,2016-09-25,16:00
4573,14216,1,<blank>,<blank>,ศาลา 1 วัดเทพศิรินทราวาส ตำบลวัดเทพศิรินทร์ จังหวัดกรุงเทพมหานคร   ,2016-09-22,<blank>,2016-09-18,<blank>
4573,14217,10,<blank>,<blank>,วัดเทพศิรินทราวาส ตำบลวัดเทพศิรินทร์ จังหวัดกรุงเทพมหานคร   ,0000-00-00,<blank>,2016-09-23,<blank>
4573,14218,9,<blank>,<blank>,วัดเทพศิรินทราวาส ตำบลวัดเทพศิรินทร์ จังหวัดกรุงเทพมหานคร   ,0000-00-00,<blank>,2016-09-24,14:00
4574,14219,1,<blank>,<blank>,ศาลา 9 วัดเทพศิรินทราวาส ตำบลวัดเทพศิรินทร์ จังหวัดกรุงเทพมหานคร   ,2016-09-22,19:00,2016-09-19,19:00
4574,14220,10,<blank>,<blank>,วัดเทพศิรินทราวาส ตำบลวัดเทพศิรินทร์ จังหวัดกรุงเทพมหานคร   ,0000-00-00,<blank>,2016-09-23,<blank>
4574,14221,5,<blank>,<blank>,วัดเทพศิรินทราวาส ตำบลวัดเทพศิรินทร์ จังหวัดกรุงเทพมหานคร   ,0000-00-00,<blank>,2016-09-24,12:00
4575,14222,1,<blank>,<blank>,ศาลา 10 วัดมกุฎกษัตริยาราม ตำบลบางขุนพรหม จังหวัดกรุงเทพมหานคร   ,2016-09-23,<blank>,2016-09-22,<blank>
4575,14223,3,<blank>,<blank>,วัดมกุฎกษัตริยาราม ตำบลบางขุนพรหม จังหวัดกรุงเทพมหานคร   ,0000-00-00,<blank>,2016-09-24,17:00
4576,14224,1,<blank>,<blank>,ศาลา 7 วัดมกุฎกษัตริยาราม ตำบลบางขุนพรหม จังหวัดกรุงเทพมหานคร   ,2016-09-25,<blank>,2016-09-21,<blank>
4576,14225,19,<blank>,<blank>,วัดมกุฎกษัตริยาราม ตำบลบางขุนพรหม จังหวัดกรุงเทพมหานคร   ,0000-00-00,<blank>,2016-09-26,17:00
4577,14226,1,<blank>,<blank>,ศาลา 6 วัดมกุฎกษัตริยาราม ตำบลบางขุนพรหม จังหวัดกรุงเทพมหานคร   ,2016-09-24,<blank>,2016-09-20,<blank>
4577,14227,19,<blank>,<blank>,วัดมกุฎกษัตริยาราม ตำบลบางขุนพรหม จังหวัดกรุงเทพมหานคร   ,0000-00-00,<blank>,2016-09-25,17:00
4578,14228,1,<blank>,<blank>,ศาลา 2 วัดมกุฎกษัตริยาราม ตำบลบางขุนพรหม จังหวัดกรุงเทพมหานคร   ,2016-09-24,<blank>,2016-09-18,<blank>
4578,14229,19,<blank>,<blank>,วัดมกุฎกษัตริยาราม ตำบลบางขุนพรหม จังหวัดกรุงเทพมหานคร   ,0000-00-00,<blank>,2016-09-25,14:00
4579,14230,1,<blank>,<blank>,ศาลา 5 วัดโสมนัสวิหาร ตำบลวัดโสมนัส จังหวัดกรุงเทพมหานคร   ,2016-09-23,<blank>,2016-09-19,<blank>
4579,14231,3,<blank>,<blank>,วัดโสมนัสวิหาร ตำบลวัดโสมนัส จังหวัดกรุงเทพมหานคร   ,0000-00-00,<blank>,2016-09-24,14:00
4580,14232,1,<blank>,<blank>,ศาลา 6 วัดโสมนัสวิหาร ตำบลวัดโสมนัส จังหวัดกรุงเทพมหานคร   ,2016-09-24,<blank>,2016-09-18,<blank>
4580,14233,9,<blank>,<blank>,วัดโสมนัสวิหาร ตำบลวัดโสมนัส จังหวัดกรุงเทพมหานคร   ,0000-00-00,<blank>,2016-09-25,17:00
4581,14234,1,<blank>,23 ก.ย. พักสวด,ศาลา 1 วัดโสมนัสวิหาร ตำบลวัดโสมนัส จังหวัดกรุงเทพมหานคร   ,2016-09-22,18:30,2016-09-16,18:30
