shop_id,shop_fax,shop_desc,shop_name,shop_site,shop_time,shop_email,shop_provi,shop_amphur,shop_address,shop_district,shop_province,shop_telephone
402,<blank>,ดอกไม้สด-ประดิษฐ์,ช่อนนทรี (ลดาวัลย์) ร้านดอกไม้,<blank>,ทำการทุกวัน 07:00-21:00,<blank>,กรุงเทพมหานคร,บางเขน   ,245/24  พหลโยธิน แขวงอนุสาวรีย์ เขตบางเขน กทม 10220,อนุสาวรีย์,1,"029729463-4,029728722"
403,<blank>,จำหน่ายและรับจัดดอกไม้สด และแห้ง รับจัดพวงหรีด บริการส่งถึงที่,อาภรณ์ ร้านดอกไม้,<blank>,ทำการทุกวัน 06:00-21:00,<blank>,กรุงเทพมหานคร,บางรัก   ,10/1 ซอยสุเหร่าบ้านอู่ เจริญกรุง 46 แขวงบางรัก เขตบางรัก กทม 10500,บางรัก   ,1,022353329
404,<blank>,"ดอกไม้สด, แห้ง การสอนจัดดอกไม้ และรับจัดดอกไม้ ทั้งในและนอกสถานที่",เบญจฟลาวเวอร์,<blank>,ทำการทุกวัน 06:00-19:00,<blank>,กรุงเทพมหานคร,บางเขน   ,31 หมู่ 6  พหลโยธิน แขวงอนุสาวรีย์ เขตบางเขน กทม 10220,อนุสาวรีย์,1,025523216
405,<blank>,จำหน่ายและ รับจัดดอกไม้ มีบริการส่ง,ร้าน ฟอร์เดียร์,<blank>,ทำการทุกวัน 06:30-20:00,<blank>,กรุงเทพมหานคร,จตุจักร,21/45  งามวงศ์วาน แขวงลาดยาว เขตจตุจักร กทม 10900,ลาดยาว,1,025797388
406,<blank>,"รับจัดดอกไม้สด-แห้ง, แจกัน, กระเช้า, ช่อมูเก้, พานพุ่ม, มาลัยต่างๆ พวงหรีดสด-แห้ง บริการส่ง/รับจัดนอกสถานที่",มาลียา ร้านดอกไม้,<blank>,ทำการทุกวัน 06:00-20:00,<blank>,กรุงเทพมหานคร,ศรีนคร   ,853  ศรีนครินทร์ แขวงสวนหลวง เขตสวนหลวง กทม 10250,สวนหลวง   ,1,"023222879,023224896"
407,022330471,บริการรับจัดดอกไม้ ทั้งในและนอกสถานที่ เฉพาะกรุงเทพฯ และปริมณฑล จำหน่ายและรับจัดดอกไม้สด แห้ง พวงหรีด พวงมาลา แจกัน จัดตามงานพิธีต่างๆ บริการส่ง,ร้าน ฟลาวเวอรี่,<blank>,จันทร์-ศุกร์ 00:00-00:00 ทำการทุกวัน 07:00-20:00,<blank>,กรุงเทพมหานคร,บางรัก   ,39  สี่พระยา แขวงสี่พระยา เขตบางรัก กทม 10500,สี่พระยา   ,1,022670906
408,027131929,"ดอกไม้, จัดกระเช้า",ร้าน ฟลาวเวอร์ฟีดแบคดอทคอม,http://www.flowerfeedback.com,จันทร์-เสาร์ 08:30-18:00,<blank>,กรุงเทพมหานคร,วัฒนา,(โทรสาร) 956/7  สุขุมวิท 71 แขวงคลองตันเหนือ เขตวัฒนา กทม 10110,คลองตันเหนือ   ,1,<blank>
409,<blank>,บริการรับจัดดอกไม้ งานแต่งงาน งานทั่วไป,ร้าน บุญช่วย,<blank>,ทำการทุกวัน 08:00-18:00,<blank>,กรุงเทพมหานคร,สัมพันธวงศ์   ,330/8  มิตรภาพ แขวงสัมพันธวงศ์ เขตสัมพันธวงศ์ กทม 10100,มิตรภาพ   ,1,"022361155,0859170578"
410,<blank>,จำหน่ายและรับจัดดอกไม้ บริการส่ง,ร้าน สมจิตร แอสเตอร์,<blank>,ทำการทุกวัน 00:00-24:00,<blank>,กรุงเทพมหานคร,พระนคร,148  บ้านหม้อ แขวงวังบูรพาภิรมย์ เขตพระนคร กทม 10200,บ้านหม้อ   ,1,"022213018,026237302"
411,<blank>,จำหน่ายและรับจัดดอกไม้ ทั้งในและนอก สถานที่ งานพิธีต่างๆ บริการส่ง,ร้าน เจริญศรี,<blank>,ทำการทุกวัน 06:00-21:00,<blank>,กรุงเทพมหานคร,บางนา   ,3549  สุขุมวิท แขวงบางนา เขตบางนา กทม 10260,บางนา   ,1,"023933035,023933189"
412,<blank>,จำหน่ายดอกไม้สด-แห้ง รับจัดช่อ และบริการจัดส่ง,ร้าน พรรณี,<blank>,ทำการทุกวัน 07:00-22:00,<blank>,กรุงเทพมหานคร,คลองเตย,4/1  สุขุมวิท 22 แขวงคลองเตย เขตคลองเตย กทม 10110,คลองเตย   ,1,"022594035,022582699"
413,<blank>,จำหน่ายและจัดดอกไม้ ทั้งในและนอกสถานที่ในงานต่างๆ,ร้าน ปะการังออคิด,<blank>,จันทร์-ศุกร์ 07:00-18:00,<blank>,กรุงเทพมหานคร,บางรัก   ,16 ซอยพิพัฒน์ สีลม แขวงสีลม เขตบางรัก กทม 10500,บางรัก   ,1,022333763
414,"022214081,022218778",จำหน่ายต้นไม้ปลอมและรับจัดดอกไม้ แจกัน และบริการส่ง,พราว ร้านดอกไม้,<blank>,ทำการทุกวัน 09:00-17:00,<blank>,กรุงเทพมหานคร,สัมพันธวงศ์   ,63 ซอยวานิช 1  แขวงจักรวรรดิ์ เขตสัมพันธวงศ์ กทม 10100,สัมพันธวงศ์   ,1,"022212605,022212607"
415,<blank>,จำหน่ายดอกไม้,ร้าน รุ่งนภา,<blank>,ทำการทุกวัน 04:00-16:30,<blank>,สิงห์บุรี   ,เมืองสิงห์บุรี   ,155/35  พันเรือง ตำบลบางมัญ อำเภอเมืองสิงห์บุรี สิงห์บุรี 16000,สิงห์   ,8,036511664
416,<blank>,รับจัดดอกไม้และขายดอกไม้สดและแห้ง,เดอะฟลาวเวอร์ช๊อป,<blank>,ทำการทุกวัน 07:00-20:00,<blank>,อ่างทอง   ,เมืองอ่างทอง   ,91  เทศบาล 10 ตำบลตลาดหลวง อำเภอเมืองอ่างทอง อ่างทอง 14000,ตลาดหลวง   ,6,035611153
417,<blank>,จำหน่ายและจัดส่งดอกไม้,รจนา ร้านดอกไม้,<blank>,ทำการทุกวัน 07:00-17:00,<blank>,สุพรรณบุรี   ,เมืองสุพรรณบุรี   ,46  พระพันวษา ตำบลท่าพี่เลี้ยง อำเภอเมืองสุพรรณบุรี สุพรรณบุรี 72000,ท่าพี่เลี้ยง,57,035502610
418,<blank>,<blank>,ร้าน จำนงค์ดอกไม้สด,<blank>,ทำการทุกวัน 09:00-19:00,<blank>,เชียงใหม่   ,เมืองเชียงใหม่   ,ตลาดต้นลำไย  ถนนวิชยานนท์ ตำบลช้างม่อย อำเภอเมืองเชียงใหม่ เชียงใหม่ 50300,ตลาด   ,38,053233142
